iso3,var_short,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,var_long,residence
DZA,s_shared_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Shared,urban
ECU,s_imp_r,0.939671936554673,0.9350313162896478,2.4777902370994616,202.48843535780614,2.6404054094339008e-9,1,-33.82132861391008,73.64265722782017,75.7668078311268,79.81277796785028,13,15,Improved,rural
ECU,s_imp_u,0.7256429447461017,0.7045385558804171,1.4968706618938532,34.38350901153027,5.557934289647901e-5,1,-26.261472223331833,58.522944446663665,60.6470950499703,29.12808311970105,13,15,Improved,urban
ECU,s_od_r,0.921503626169137,0.9154654435667628,1.9815882176332178,152.6127457302833,1.473878667690874e-8,1,-30.469301470112008,66.93860294022402,69.06275354353065,51.046994235416314,13,15,Open defecation,rural
ECU,s_od_u,0.6271367371491893,0.598454947699127,1.1387996086330079,21.865328111451767,4.3359318997628077e-4,1,-22.16044266209834,50.32088532419668,52.44503592750331,16.85923913209499,13,15,Open defecation,urban
ECU,s_sep_r,0.9374970187591418,0.9326890971252296,2.6212421438523,194.9900789036588,3.3272266291137037e-9,1,-34.66554626271142,75.33109252542285,77.45524312872948,89.32183489719623,13,15,Septic,rural
ECU,s_sep_u,0.163535048845267,0.09919159106413378,2.4532273410949395,2.5415955947151248,0.1348960137934241,1,-33.671888267485166,73.34377653497033,75.46792713827696,78.23821703224469,13,15,Septic,urban
ECU,s_sew_r,0.7152040748325015,0.6932966959734632,2.806983638510624,32.64672051523997,7.127689380054069e-5,1,-35.692478698951106,77.38495739790221,79.50910800120884,102.42904290926245,13,15,Sewer,rural
ECU,s_sew_u,0.7391517997868406,0.7190865536165976,4.437602852930315,36.83741497689726,3.972246861237677e-5,1,-42.56253666063604,91.12507332127208,93.24922392457871,256.00014804435847,13,15,Sewer,urban
ECU,s_shared_r,0.08755177136880665,-0.2165976381749244,2.6882096311339123,0.2878577719422411,0.6288312003865183,1,-10.762005643573625,27.52401128714725,26.35232502444955,21.679413062763373,3,5,Shared,rural
ECU,s_shared_u,0.5365136538452607,0.38201820512701434,2.1445436697588636,3.4726825825380874,0.1592739949114684,1,-9.632262548489214,25.264525096978428,24.092838834280727,13.797202654508439,3,5,Shared,urban
EGY,s_imp_r,0.022589511493240337,-0.05886136254898955,3.367300815147516,0.2773390925372798,0.6080478300621254,1,-35.78364540334304,77.56729080668607,79.48446279553185,136.0645773563175,12,14,Improved,rural
EGY,s_imp_u,0.32576366870674756,0.26957730776564326,0.3880291014677707,5.797913643993057,0.03303997922598922,1,-5.532635568634315,17.06527113726863,18.982443126114404,1.8067990030306258,12,14,Improved,urban
EGY,s_od_r,0.6212313077162271,0.5896672500259128,0.5997818796849416,19.681604748392513,8.119532681043137e-4,1,-11.629435574010385,29.25887114802077,31.176043136866546,4.316859638380821,12,14,Open defecation,rural
EGY,s_od_u,0.15144707554164968,0.08073433183678724,0.45106015566233737,2.1417225185569415,0.16903746293235442,1,-7.639920788642864,21.27984157728573,23.197013566131503,2.441463168313584,12,14,Open defecation,urban
EGY,s_sep_r,0.712573228248889,0.6766448817800002,6.793723417391241,19.83317626002971,0.002129525499426844,1,-32.23365916623798,70.46731833247595,71.37507361145809,369.23742297608095,8,10,Septic,rural
EGY,s_sep_u,0.5428005238759924,0.48565058936049144,4.478963176140384,9.497832823041419,0.015074456728919518,1,-28.06758343292269,62.13516686584538,63.042922144827514,160.4888890657725,8,10,Septic,urban
EGY,s_sew_r,0.8425269644461978,0.8282112339413067,5.7550574224523965,58.85322891195391,9.708771609031263e-6,1,-40.11137664084508,86.22275328169016,87.91760135407478,364.32754529296864,11,13,Sewer,rural
EGY,s_sew_u,0.7876518768466294,0.7683475020145049,4.9802854167050645,40.801729333181534,5.168264263343033e-5,1,-38.23168300716343,82.46336601432687,84.15821408671148,272.8356711502965,11,13,Sewer,urban
EGY,s_shared_r,0.4753610625703505,0.4004126429375434,1.7430639265560413,6.342509487181654,0.03990178576789805,1,-16.640331849853247,39.280663699706494,39.87233743171515,21.26790296442675,7,9,Shared,rural
EGY,s_shared_u,0.6415909350716847,0.5903896400819255,0.9508684669118465,12.530756013104904,0.009471376092958849,1,-11.186116044923132,28.372232089846264,28.963905821854922,6.329055889570997,7,9,Shared,urban
ERI,s_imp_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Improved,rural
ERI,s_imp_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Improved,urban
ERI,s_od_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Open defecation,rural
ERI,s_od_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Open defecation,urban
ERI,s_sew_r,NA,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Sewer,rural
ERI,s_sew_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Sewer,urban
ESP,s_imp_r,0.10306643952320461,-0.02506692625919471,0.016874264809151617,0.8043684710369329,0.39958309565836003,1,25.098158618761296,-44.19631723752259,-43.604643505513934,0.001993185689945608,7,9,Improved,rural
ESP,s_imp_u,0.0014906303236795866,-0.14115356534436607,0.04710530448252054,0.010449989336744587,0.9214446754960025,1,15.858795091745955,-25.71759018349191,-25.125916451483253,0.015532367972736789,7,9,Improved,urban
EST,s_imp_r,0.8449701828679906,0.8330448123193746,0.09528628292184681,70.85483670493124,1.2756289972192184e-6,1,15.052219545896303,-24.104439091792607,-21.980288488485975,0.11803318426980905,13,15,Improved,rural
EST,s_imp_u,0.024742848508236697,-0.05027693237574504,0.12416824091094934,0.32981765897852394,0.5755696152482105,1,11.080946100738352,-16.161892201476704,-14.037741598170074,0.2004307766619542,13,15,Improved,urban
EST,s_shared_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Shared,rural
EST,s_shared_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Shared,urban
ETH,s_imp_r,0.36570728522340146,0.3080443111528016,3.6960878615894597,6.342150940318244,0.028558563319833533,1,-34.3549234137856,74.7098468275712,76.40469489995581,150.2717202864784,11,13,Improved,rural
ETH,s_imp_u,0.35523728298715374,0.29076101128586906,5.788274635199074,5.509581643196593,0.040831696174244043,1,-37.003344138217635,80.00668827643527,81.46140822579927,335.0412325248897,10,12,Improved,urban
ETH,s_od_r,0.8575283196251184,0.8432811515876303,8.974418012480673,60.18938762908735,1.539113381867507e-5,1,-42.26587010008116,90.53174020016232,91.98646014952632,805.4017866273755,10,12,Open defecation,rural
ETH,s_od_u,0.7028992183549992,0.6698880203944436,4.185159594758272,21.292750999066385,0.0012643564423321235,1,-30.251628259997432,66.50325651999486,67.69694233838997,157.64004750237496,9,11,Open defecation,urban
ETH,s_sep_r,0.009505192684362835,-0.15557727520157671,0.44302397736361215,0.057578450371424415,0.8183527445226315,1,-3.687728892410969,13.375457784821938,13.613782409861445,1.177621467114446,6,8,Septic,rural
ETH,s_sep_u,0.15640592264660974,0.01580690975437793,5.954491953052077,1.1124254674995049,0.332163124556126,1,-24.473947054381057,54.947894108762114,55.186218733801624,212.73584651377163,6,8,Septic,urban
ETH,s_sew_r,1.3138356077864582e-4,-0.11096512937691272,0.8147929361966696,0.0011826074221819418,0.9733175321559189,1,-12.251601135793011,30.503202271586023,31.696888089981137,5.97498775988391,9,11,Sewer,rural
ETH,s_sew_u,8.532381068431182e-5,-0.11101630687701758,1.565493970761207,7.67979823123844e-4,0.978496263039824,1,-19.434850555254283,44.869701110508565,46.063386928903675,22.05694235240722,9,11,Sewer,urban
ETH,s_shared_r,0.6517295722898033,0.582075486747764,4.539500849239795,9.356659659201975,0.028138364393118693,1,-19.34463633061085,44.6892726612217,44.52700310838764,103.0353398012441,5,7,Shared,rural
ETH,s_shared_u,0.016758342124097346,-0.14711526752188653,4.450809226857737,0.10226382490933347,0.7599718807762752,1,-22.14546740285224,50.29093480570448,50.52925943074399,118.8582166432918,6,8,Shared,urban
FIN,s_imp_r,0.043738019169940176,-0.06251331203339983,6.958827056655281e-4,0.411646787617521,0.537130435598265,1,65.46898877971155,-124.9379775594231,-123.744291741028,4.358274660399383e-6,9,11,Improved,rural
FIN,s_imp_u,0.5043064369900037,0.454737080689004,3.858426351788738e-14,10.173754000913537,0.009660175602151131,1,354.69784953168477,-703.3956990633695,-701.9409791140056,1.4887453912177752e-26,10,12,Improved,urban
FJI,s_imp_r,0.7602443276874227,0.6803257702498969,5.646684176555324,9.512738368453705,0.05395499225116096,1,-14.472971113987299,34.9459422279746,33.7742559652769,95.65512656928081,3,5,Improved,rural
FJI,s_imp_u,0.8532239287469382,0.8042985716625843,0.9153429451818978,17.43929895648722,0.025007856146450687,1,-5.375346204356339,16.75069240871268,15.57900614601498,2.5135581218828125,3,5,Improved,urban
FJI,s_od_r,0.5969275449683973,0.46257005995786304,0.37554200282198463,4.442830594228489,0.12562923614491117,1,-0.9207038283441606,7.841407656688322,6.669721393990622,0.4230953876506425,3,5,Open defecation,rural
FJI,s_od_u,0.05007809426399456,-0.2665625409813406,0.132576042261726,0.15815435130489094,0.7174690246579098,1,4.285365864959701,-2.5707317299194017,-3.742417992617101,0.05272922094534888,3,5,Open defecation,urban
FJI,s_shared_r,0.9956659055065727,0.9913318110131455,0.18444550477075025,229.7287027351446,0.04194145791607569,1,2.4623065120697825,1.075386975860435,-1.6287761581352358,0.034020144230136856,1,3,Shared,rural
FJI,s_shared_u,0.6094935805878446,0.21898716117568928,2.029090638029042,1.5607773657225388,0.4297247162669285,1,-4.731660359992532,15.463320719985065,12.759157585989394,4.117208817337105,1,3,Shared,urban
FRA,s_imp_r,0,-0.33333333333333326,3.2181248859178344e-15,0,1,1,161.03225908610312,-316.06451817220625,-317.2362044349039,3.1068983344091027e-29,3,5,Improved,rural
FRA,s_imp_u,0,-0.33333333333333326,3.2181248859178344e-15,0,1,1,161.03225908610312,-316.06451817220625,-317.2362044349039,3.1068983344091027e-29,3,5,Improved,urban
GAB,s_imp_r,0.03581264124369507,-0.28558314500840654,3.5630518257649815,0.11142847160915723,0.7604952500282247,1,-12.170715766906321,30.341431533812642,29.16974527111494,38.0860149392615,3,5,Improved,rural
GAB,s_imp_u,0.2785667833824044,0.038089044509872494,4.51064830275232,1.1583890662331207,0.3606457166777173,1,-13.349833061720929,32.69966612344186,31.52797986074416,61.03784433336715,3,5,Improved,urban
GAB,s_od_r,0.005111969114351157,-0.32651737451419827,2.731842356956493,0.015414706848369111,0.9090434937169685,1,-10.842509794668171,27.685019589336342,26.513333326638644,22.388887989784823,3,5,Open defecation,rural
GAB,s_od_u,0.017888385407727324,-0.30948215278969693,1.0683173587604726,0.054642624550837085,0.8302165146675976,1,-6.148052850580486,18.296105701160972,17.12441943846327,3.4239059370868565,3,5,Open defecation,urban
GAB,s_sew_r,0.5636541896886069,0.12730837937721384,2.026281010988714,1.2917602882135193,0.4593662144767564,1,-4.727503462327367,15.455006924654734,12.750843790659063,4.105814735493445,1,3,Sewer,rural
GAB,s_sew_u,0.551974072618317,0.10394814523663398,5.453460975780916,1.2320136824315486,0.4668523994430265,1,-7.6976485122599385,21.395297024519877,18.691133890524206,29.74023661436534,1,3,Sewer,urban
GAB,s_shared_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Shared,rural
GAB,s_shared_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Shared,urban
GEO,s_imp_r,0.6331808848447794,0.6026126252485111,3.782125930814844,20.713671409741462,6.6476047126036e-4,1,-37.41009244539933,80.82018489079866,82.73735687964444,171.65371867850462,12,14,Improved,rural
GEO,s_imp_u,0.25828298740092986,0.19647323635100733,0.9864950074364139,4.178677037419545,0.06352065164677693,1,-18.595726504225212,43.191453008450424,45.1086249972962,11.678068796363645,12,14,Improved,urban
GEO,s_od_r,0.6762146165910693,0.3524292331821386,1.029907553937756,2.088465543044701,0.3853557219778168,1,-2.6973043008767705,11.394608601753541,8.69044546775787,1.060709569658052,1,3,Open defecation,rural
GEO,s_od_u,0.782544378698242,0.565088757396484,0.004329125285741161,3.598639455782675,0.3088419166225197,1,13.718272143105931,-21.436544286211863,-24.140707420207534,1.8741325739643493e-5,1,3,Open defecation,urban
GEO,s_sep_r,0.1066095919679094,-0.1911872107094541,2.174613327791331,0.3579944143437008,0.5917825920750687,1,-9.701882948658522,25.403765897317044,24.232079634619346,14.186829376223061,3,5,Septic,rural
GEO,s_sep_u,0.4272962569448182,0.23639500925975765,0.4739658562585176,2.2383104465076644,0.23152247212467095,1,-2.0845286411511106,10.169057282302221,8.997371019604522,0.6739308986966094,3,5,Septic,urban
GEO,s_sew_r,0.028857318460406126,-0.05942837986137506,2.143722647577586,0.32686288956143017,0.5790073536074616,1,-27.27341972649219,60.54683945298438,62.24168752536899,50.5510146871076,11,13,Sewer,rural
GEO,s_sew_u,0.3799498514514681,0.32358165612887435,16.024741706139576,6.740500547818222,0.024859780746297154,1,-53.42408987978798,112.84817975957596,114.54302783196057,2824.71581423338,11,13,Sewer,urban
GEO,s_shared_r,0.30672686143032113,0.22969651270035674,0.2931101539532097,3.9818963108368535,0.07711401392607517,1,-1.0053603660649522,8.010720732129904,9.204406550525016,0.7732220611542687,9,11,Shared,rural
GEO,s_shared_u,0.3349969986000398,0.26110777622226644,1.1228675328658602,4.533773503357511,0.06209552882997812,1,-15.779377856055149,37.5587557121103,38.75244153050541,11.347483467278373,9,11,Shared,urban
GHA,s_imp_r,0.324407858996574,0.25684864489623127,5.329809632590557,4.801829969702518,0.05321807188522853,1,-36.01311931362848,78.02623862725696,79.48095857662096,284.06870719655086,10,12,Improved,rural
GHA,s_imp_u,0.28522497127907925,0.20580552364342142,2.6542512335941844,3.59137440224425,0.0905960868913674,1,-25.242423570615912,56.484847141231825,57.678532959626935,63.40544649932624,9,11,Improved,urban
GHA,s_od_r,0.0036711855031875264,-0.08690416126924982,2.948530615987887,0.04053184044010401,0.8441187855403742,1,-31.417339731158783,68.83467946231757,70.52952753470218,95.63216072759697,11,13,Open defecation,rural
GHA,s_od_u,0.03137431032836623,-0.06548825863879726,2.1469626783005724,0.3239054122031617,0.5818267233458873,1,-25.101982684412114,56.20396536882423,57.65868531818823,46.09448742015568,10,12,Open defecation,urban
GHA,s_sep_r,0.5547787071286049,0.49912604551968054,1.0065841357088434,9.968592536096088,0.013449440280809327,1,-13.139293125101435,32.27858625020287,33.18634152918501,8.105692978085756,8,10,Septic,rural
GHA,s_sep_u,0.7546205120581478,0.719566299495026,4.401799640657201,21.527241859999314,0.0023703080667791887,1,-24.97765307046506,55.95530614093012,56.54697987293878,135.63088053542901,7,9,Septic,urban
GHA,s_sew_r,0.33211869898874424,0.26533056888761863,0.4286944622254478,4.972720429301959,0.04984587358208188,1,-5.769203180968576,17.538406361937152,18.993126311301154,1.8377894194276592,10,12,Sewer,rural
GHA,s_sew_u,0.08743914454203411,-0.01395650606440646,4.212624741082388,0.8623559691078108,0.3773136042115254,1,-30.323580021240325,66.64716004248065,67.84084586087576,159.7158648826151,9,11,Sewer,urban
GHA,s_shared_r,0.8055631239051475,0.781258514393291,3.7616401128166483,33.14445860618201,4.255091904431375e-4,1,-26.32221820058906,58.64443640117812,59.552191680160256,113.19949070680998,8,10,Shared,rural
GHA,s_shared_u,0.6252414030139476,0.578396578390691,3.3833584947083106,13.347075328862278,0.00646285960160357,1,-25.262356111992005,56.52471222398401,57.43246750296615,91.57691762971909,8,10,Shared,urban
GIN,s_imp_r,0.8430623541104013,0.8169060797954681,4.699166444932419,32.23174462691274,0.0012865094529300723,1,-22.579861102592048,51.159722205184096,51.398046830223606,132.49299166307276,6,8,Improved,rural
GIN,s_imp_u,0.8890195649566446,0.870522825782752,4.56701686388042,48.063583348326645,4.462194006136741e-4,1,-22.35166178980662,50.70332357961324,50.94164820465275,125.14585820980889,6,8,Improved,urban
GIN,s_od_r,0.8155987733641145,0.7787185280369373,3.7060588323123342,22.114787093433428,0.00532454323683445,1,-17.92469992259193,41.84939984518386,41.6871302923498,68.67436034280131,5,7,Open defecation,rural
GIN,s_od_u,0.3584823423182188,0.23017881078186264,0.5462034669478067,2.7940177329930997,0.15547965788644824,1,-4.521570846293154,15.043141692586309,14.880872139752249,1.4916911365290193,5,7,Open defecation,urban
GIN,s_sep_r,0.9280064275933727,0.904008570124497,0.4039961896618117,38.67038667085003,0.008382641589094835,1,-1.285879443630221,8.571758887260442,7.400072624562743,0.4896387637837876,3,5,Septic,rural
GIN,s_sep_u,0.8902405158506801,0.8536540211342402,3.5634944423553656,24.33248997342879,0.015973422674317013,1,-12.171336848387169,30.342673696774337,29.170987434076636,38.095477922092734,3,5,Septic,urban
GIN,s_sew_r,0.07110510519127305,-0.3933423422130904,0.3031836610404796,0.15309612656642846,0.7333445946708129,1,0.48420628852068504,5.03158742295863,3.1904705063183014,0.1838406646438169,2,4,Sewer,rural
GIN,s_sew_u,0.20584258331443636,-0.19123612502834542,2.000198107655695,0.518392396745536,0.5463012196242574,1,-7.062444689627945,20.12488937925589,18.283772462615563,8.001584939738848,2,4,Sewer,urban
GIN,s_shared_r,0.8510058756184262,0.7020117512368524,2.0085984676083304,5.711674061985161,0.2522853847244577,1,-4.701208763796387,15.402417527592775,12.698254393597104,4.034467804078533,1,3,Shared,rural
GIN,s_shared_u,0.44272526205035745,-0.1145494758992851,6.141791558108538,0.7944470328571823,0.5365424455512624,1,-8.054246619531062,22.108493239062124,19.404330105066453,37.721603543253295,1,3,Shared,urban
GMB,s_imp_r,0.7880914038211572,0.7616028292988017,8.09611431338825,29.752125889448617,6.054289348822224e-4,1,-33.98750989729686,73.97501979459372,74.88277507357586,524.3765358036007,8,10,Improved,rural
GMB,s_imp_u,0.4518635005632097,0.3833464381336109,5.685543376432266,6.594904751316491,0.03322796305748231,1,-30.45293460909392,66.90586921818783,67.81362449716998,258.6032278823425,8,10,Improved,urban
GMB,s_od_r,0.7667909654348487,0.7334753890683985,1.8244062732626949,23.015989788098967,0.0019719762555917924,1,-17.050823311035685,40.10164662207137,40.69332035408003,23.299207749441926,7,9,Open defecation,rural
GMB,s_od_u,0.4083099196011457,0.3237827652584523,0.3976582294589676,4.830517752268801,0.0639341733493571,1,-3.3400706085269087,12.680141217053817,13.271814949062476,1.1069244721950866,7,9,Open defecation,urban
GMB,s_sep_r,0.009059650332970117,-0.23867543708378736,0.7100330290591667,0.03656991194682622,0.8576578655113757,1,-5.242573133540672,16.485146267081344,15.86042467476551,2.0165876094197417,4,6,Septic,rural
GMB,s_sep_u,0.5856260036122588,0.48203250451532353,4.053252789785882,5.653115385785668,0.07618560425762624,1,-15.694354175292535,37.38870835058507,36.76398675826923,65.71543271162814,4,6,Septic,urban
GMB,s_sew_r,0.201664153894013,0.0020801923675162204,0.267555551944201,1.0104226429398742,0.37167521058526154,1,0.6133325054198522,4.773334989160295,4.1486133968444605,0.28634389350466416,4,6,Sewer,rural
GMB,s_sew_u,0.5130053017245411,0.39125662715567633,1.510946650181771,4.213641779191359,0.1093526285998704,1,-9.773654125169678,25.547308250339356,24.92258665802352,9.131839118782061,4,6,Sewer,urban
GMB,s_shared_r,0.047566498980587416,-0.14292020122329507,5.136794791144023,0.2497103416126997,0.6384889111337119,1,-20.209922028546938,46.419844057093876,46.257574504259814,131.93330363162187,5,7,Shared,rural
GMB,s_shared_u,0.8082490819913363,0.7603113524891704,5.209638786791098,16.860395567020287,0.014778656965420207,1,-17.200299010572657,40.40059802114531,39.77587642882948,108.56134515535291,4,6,Shared,urban
GNB,s_imp_r,0.6912589927613124,0.6140737409516406,1.5920215180075865,8.955842943492117,0.04023343113442269,1,-10.087263496907163,26.174526993814325,25.54980540149849,10.13813005519672,4,6,Improved,rural
GNB,s_imp_u,0.8354804627418249,0.7943505784272811,6.003151348247122,20.313221801268075,0.010764566923220049,1,-18.050943211225675,42.10188642245135,41.477164830135514,144.15130443984492,4,6,Improved,urban
GNB,s_od_r,0.8803613050241164,0.8564335660289396,4.902603336285394,36.7924986644821,0.0017582482287542417,1,-19.883281404307272,45.766562808614545,45.60429325578048,120.1775973647834,5,7,Open defecation,rural
GNB,s_od_u,0.6667526668583997,0.6001032002300797,0.85787462040854,10.003871007350114,0.02501381361889953,1,-7.681835662633141,21.36367132526628,21.20140177243222,3.679744321705483,5,7,Open defecation,urban
GNB,s_sep_r,0.7164928920524462,0.6219905227365949,0.5744844195008255,7.581745275165981,0.0705352562956523,1,-3.046217095787961,12.092434191575922,10.920747928878223,0.9900970447476012,3,5,Septic,rural
GNB,s_sep_u,0.7094442442015001,0.6125923256020002,6.381755501321894,7.325040685411498,0.0733824451080862,1,-15.084844688883257,36.16968937776652,34.99800311506881,122.18040983595678,3,5,Septic,urban
GNB,s_sew_r,0.21655591977888014,-0.1751661203316799,0.3189255736868481,0.5528305727136498,0.5346443083200979,1,0.2817302872816363,5.436539425436727,3.595422508796399,0.20342704310297036,2,4,Sewer,rural
GNB,s_sew_u,0.20358417122698383,-0.19462374315952435,5.698189511146629,0.51125094171127194,0.5487969733845042,1,-11.250053750747332,28.500107501494664,26.658990584854337,64.93872740988292,2,4,Sewer,urban
GNB,s_shared_r,0.08683821527269255,-0.3697426770909611,5.082069401775701,0.1901923990361129,0.7053167543400329,1,-10.792333936479054,27.584667872958107,25.74355095631778,51.65485880892967,2,4,Shared,rural
GNB,s_shared_u,0.05760926548856196,-0.41358610176715715,6.681664276215348,0.12226195224304327,0.7599806976750371,1,-11.886928170353059,29.773856340706118,27.93273942406579,89.28927500010474,2,4,Shared,urban
GNQ,s_imp_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Improved,rural
GNQ,s_imp_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Improved,urban
GNQ,s_od_r,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Open defecation,rural
GNQ,s_od_u,1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,Open defecation,urban
GRC,s_imp_r,0.531722080042936,0.48489428804722956,1.1448597187645546,11.354839879951825,0.0071250896500474606,1,-17.556718415343855,41.11343683068771,42.56815678005171,13.107037756496549,10,12,Improved,rural
GRC,s_imp_u,0.5474813681525469,0.5022295049678016,0.21203796727009083,12.098537598714971,0.005938109263519182,1,2.678546095687614,0.6429078086247717,2.097627757988773,0.4496009956403212,10,12,Improved,urban
GRC,s_od_r,0.5454545454544691,0.49999999999991607,0.6358182330391652,11.999999999996309,0.006080847927093959,1,-10.499222414516076,26.998444829032152,28.453164778396154,4.042648254650461,10,12,Open defecation,rural
GRC,s_od_u,0.5454545454544695,0.4999999999999164,0.07671637196072978,11.99999999999632,0.006080847927093945,1,14.87834860886213,-23.75669721772426,-22.301977268360258,0.058854017268170467,10,12,Open defecation,urban
GRC,s_sew_r,0.9367573959154604,0.9304331355070063,2.0931253458333527,148.12125614929582,2.558116424891086e-7,1,-24.79723301516967,55.59446603033934,57.04918597970334,43.81173713369992,10,12,Sewer,rural
GRC,s_sew_u,0.7231826976872987,0.6955009674560286,3.997300587866853,26.12490952138423,4.5647159441244945e-4,1,-32.560764420941894,71.12152884188379,72.57624879124779,159.7841198976069,10,12,Sewer,urban
GRL,s_imp_r,0,-0.33333333333333326,3.4858178519921313e-15,0,1,1,160.63273989574728,-315.26547979149456,-316.43716605419223,3.645277829180111e-29,3,5,Improved,rural
GRL,s_imp_u,0,-0.33333333333333326,3.4858178519921313e-15,0,1,1,160.63273989574728,-315.26547979149456,-316.43716605419223,3.645277829180111e-29,3,5,Improved,urban
GTM,s_imp_r,0.8378648209656028,0.825392884116803,2.6802928110893056,67.18000829568287,1.7131101890049746e-6,1,-34.99971236712059,75.99942473424117,78.1235753375478,93.39160419130116,13,15,Improved,rural
GTM,s_imp_u,0.015397640492786878,-0.06034100254622943,2.031082013553446,0.20329966150641038,0.6594993505507852,1,-30.839351610607302,67.6787032212146,69.80285382452124,53.62882389514418,13,15,Improved,urban
GTM,s_od_r,0.9006833111842486,0.8930435658907293,1.9170278825367124,117.89441618535135,6.868147963804867e-8,1,-29.97246180334473,65.94492360668946,68.06907420999609,47.77494673150148,13,15,Open defecation,rural
GTM,s_od_u,0.45490014948685586,0.4129693917550755,0.7207440528500714,10.848841616379287,0.005817163619968845,1,-15.298753763270287,36.597507526540575,38.72165812984721,6.753135866343703,13,15,Open defecation,urban
GTM,s_sep_r,0.32713267767069043,0.27537365287612814,2.4126201279799044,6.320302188248694,0.02589465429718029,1,-33.42152187535452,72.84304375070904,74.96719435401567,75.66956646513901,13,15,Septic,rural
GTM,s_sep_u,0.23219073973834814,0.17312848894899036,1.0581516097349866,3.931288371762926,0.06893485765353959,1,-21.058675994707023,48.11735198941405,50.24150259272068,14.555902779401663,13,15,Septic,urban
GTM,s_sew_r,0.37063407435143103,0.3222213108400027,4.621691701530392,7.655709929963793,0.01601233651677091,1,-43.172233779252586,92.34446755850517,94.4686181618118,277.6804443919336,13,15,Sewer,rural
GTM,s_sew_u,0.09282125480664781,0.02303827440715922,3.409147032704642,1.3301417376453586,0.26954481338731195,1,-38.60775351530269,83.21550703060538,85.33965763391201,151.08968537778526,13,15,Sewer,urban
GTM,s_shared_r,0.5170565363379607,0.3560753817839476,4.2172202912881,3.211907243244895,0.17101474121260604,1,-13.013509667926845,32.027019335853694,30.85533307315599,53.35484095575625,3,5,Shared,rural
GTM,s_shared_u,0.0578184209754863,-0.2562421053660182,3.907502971149148,0.18409961178188766,0.6968200541986524,1,-12.63212132502873,31.26424265005746,30.092556387359764,45.805738408618254,3,5,Shared,urban
GUY,s_imp_r,0.7526602060433942,0.6908252575542428,2.307868648292068,12.172084305616325,0.02514903973569212,1,-12.315182488150107,30.630364976300214,30.005643383984378,21.30503079107783,4,6,Improved,rural
GUY,s_imp_u,0.7890136523394552,0.736267065424319,0.682424839825197,14.958572648670073,0.01802976424536856,1,-5.004618578190847,16.009237156381694,15.38451556406586,1.8628146480417829,4,6,Improved,urban
GUY,s_od_r,0.17520167720022553,-0.030997903499718094,0.5395238593269195,0.8496703853882931,0.40881067878088756,1,-3.594826252658767,13.189652505317534,12.5649309130017,1.1643439791320545,4,6,Open defecation,rural
GUY,s_od_u,0.5063281071169918,0.38291013389623973,0.28992345934178004,4.102547577988062,0.11279223785113206,1,0.13159406995054734,5.736811860098905,5.112090267783071,0.3362224491068192,4,6,Open defecation,urban
GUY,s_sep_r,0.7521201385313295,0.6694935180417727,6.7791567359590665,9.102637068720366,0.05689182606723178,1,-15.386892201557325,36.77378440311465,35.60209814041695,137.87089815209754,3,5,Septic,rural
GUY,s_sep_u,0.9316772485815435,0.9089029981087248,2.622512756307245,40.90923869013852,0.007740741282997339,1,-10.638293233881651,27.276586467763302,26.104900205065604,20.632719470982668,3,5,Septic,urban
GUY,s_sew_r,0.17753655094565632,-0.028079311317929623,1.5433338144460265,0.8634380100406176,0.40537629297660493,1,-9.900905221899967,25.801810443799933,25.1770888514841,9.527517051250088,4,6,Sewer,rural
GUY,s_sew_u,0.18960906433465527,-0.012988669581680767,2.073477178503124,0.9358893639597929,0.38811995782140657,1,-11.672597841157405,29.34519568231481,28.720474089998973,17.1972304390931,4,6,Sewer,urban
GUY,s_shared_r,0.42364142937239724,0.1354621440585959,1.5483450070761486,1.4700620445744037,0.34912256962435906,1,-6.038206264191979,18.07641252838396,16.23529561174363,4.794744521875277,2,4,Shared,rural
GUY,s_shared_u,0.13125899284215603,-0.3031115107367659,3.6874650480084776,0.3021821043571556,0.6377031702565478,1,-9.509216744158165,25.01843348831633,23.177316571676002,27.19479696056833,2,4,Shared,urban
