"","iso3","var_short","year","mean_value","var_long","residence"
"6831","NIC","s_od_r",2012,20.06038647343,"Open defecation","rural"
"6832","NIC","s_od_r",2014,17.63497,"Open defecation","rural"
"6833","NIC","s_od_u",2001,3.8,"Open defecation","urban"
"6834","NIC","s_od_u",2005,3.06424484347425,"Open defecation","urban"
"6835","NIC","s_od_u",2006,3.2,"Open defecation","urban"
"6836","NIC","s_od_u",2009,1.58844686707853,"Open defecation","urban"
"6837","NIC","s_od_u",2012,2.79281601787402,"Open defecation","urban"
"6838","NIC","s_od_u",2014,1.42693,"Open defecation","urban"
"6839","NIC","s_sep_r",2001,0.9,"Septic","rural"
"6840","NIC","s_sep_r",2005,2.028357769009,"Septic","rural"
"6841","NIC","s_sep_r",2006,1.7,"Septic","rural"
"6842","NIC","s_sep_r",2009,2.86150642717503,"Septic","rural"
"6843","NIC","s_sep_r",2012,3.84057971014493,"Septic","rural"
"6844","NIC","s_sep_r",2014,2.29532,"Septic","rural"
"6845","NIC","s_sep_u",2001,5.8,"Septic","urban"
"6846","NIC","s_sep_u",2005,10.7289701094051,"Septic","urban"
"6847","NIC","s_sep_u",2006,12.1,"Septic","urban"
"6848","NIC","s_sep_u",2009,11.3172074483292,"Septic","urban"
"6849","NIC","s_sep_u",2012,15.8202285812495,"Septic","urban"
"6850","NIC","s_sep_u",2014,10.55367,"Septic","urban"
"6851","NIC","s_sew_r",2001,0.15,"Sewer","rural"
"6852","NIC","s_sew_r",2005,0.0990701795669079,"Sewer","rural"
"6853","NIC","s_sew_r",2006,0.9,"Sewer","rural"
"6854","NIC","s_sew_r",2009,0.436684867085478,"Sewer","rural"
"6855","NIC","s_sew_r",2012,0.495169082125604,"Sewer","rural"
"6856","NIC","s_sew_r",2014,0.3195,"Sewer","rural"
"6857","NIC","s_sew_u",2001,27.15,"Sewer","urban"
"6858","NIC","s_sew_u",2005,33.7731193009236,"Sewer","urban"
"6859","NIC","s_sew_u",2006,39.5,"Sewer","urban"
"6860","NIC","s_sew_u",2009,36.3404188119594,"Sewer","urban"
"6861","NIC","s_sew_u",2012,40.096244736616,"Sewer","urban"
"6862","NIC","s_sew_u",2014,35.32808,"Sewer","urban"
"6863","NIC","s_shared_r",2001,8.33924218948663,"Shared","rural"
"6864","NIC","s_shared_u",2001,9.37810173367448,"Shared","urban"
"6865","NLD","s_imp_r",2000,100,"Improved","rural"
"6866","NLD","s_imp_r",2003,100,"Improved","rural"
"6867","NLD","s_imp_r",2004,100,"Improved","rural"
"6868","NLD","s_imp_r",2011,100,"Improved","rural"
"6869","NLD","s_imp_r",2012,99.95,"Improved","rural"
"6870","NLD","s_imp_r",2013,100,"Improved","rural"
"6871","NLD","s_imp_r",2014,100,"Improved","rural"
"6872","NLD","s_imp_r",2015,100,"Improved","rural"
"6873","NLD","s_imp_u",2000,100,"Improved","urban"
"6874","NLD","s_imp_u",2003,100,"Improved","urban"
"6875","NLD","s_imp_u",2004,100,"Improved","urban"
"6876","NLD","s_imp_u",2011,100,"Improved","urban"
"6877","NLD","s_imp_u",2012,100,"Improved","urban"
"6878","NLD","s_imp_u",2013,100,"Improved","urban"
"6879","NLD","s_imp_u",2014,100,"Improved","urban"
"6880","NLD","s_imp_u",2015,100,"Improved","urban"
"6881","NLD","s_sep_r",2012,4.45800493696552,"Septic","rural"
"6882","NLD","s_sep_r",2013,4.69637909172029,"Septic","rural"
"6883","NLD","s_sep_r",2014,4.9753719090502,"Septic","rural"
"6884","NLD","s_sep_r",2015,5.28960592435864,"Septic","rural"
"6885","NLD","s_sep_u",2012,0,"Septic","urban"
"6886","NLD","s_sep_u",2013,0,"Septic","urban"
"6887","NLD","s_sep_u",2014,0,"Septic","urban"
"6888","NLD","s_sep_u",2015,0,"Septic","urban"
"6889","NLD","s_sew_r",2012,95.4919950630345,"Sewer","rural"
"6890","NLD","s_sew_r",2013,95.3036209082797,"Sewer","rural"
"6891","NLD","s_sew_r",2014,95.0246280909498,"Sewer","rural"
"6892","NLD","s_sew_r",2015,94.7103940756414,"Sewer","rural"
"6893","NLD","s_sew_u",2012,100,"Sewer","urban"
"6894","NLD","s_sew_u",2013,100,"Sewer","urban"
"6895","NLD","s_sew_u",2014,100,"Sewer","urban"
"6896","NLD","s_sew_u",2015,100,"Sewer","urban"
"6897","NLD","s_shared_r",2012,0.1001001001001,"Shared","rural"
"6898","NLD","s_shared_u",2012,2.5,"Shared","urban"
"6899","NOR","s_imp_r",2000,100,"Improved","rural"
"6900","NOR","s_imp_r",2001,100,"Improved","rural"
"6901","NOR","s_imp_r",2003,100,"Improved","rural"
"6902","NOR","s_imp_r",2004,100,"Improved","rural"
"6903","NOR","s_imp_r",2012,100,"Improved","rural"
"6904","NOR","s_imp_r",2013,100,"Improved","rural"
"6905","NOR","s_imp_r",2014,100,"Improved","rural"
"6906","NOR","s_imp_r",2015,100,"Improved","rural"
"6907","NOR","s_imp_u",2000,100,"Improved","urban"
"6908","NOR","s_imp_u",2001,100,"Improved","urban"
"6909","NOR","s_imp_u",2003,100,"Improved","urban"
"6910","NOR","s_imp_u",2004,100,"Improved","urban"
"6911","NOR","s_imp_u",2012,100,"Improved","urban"
"6912","NOR","s_imp_u",2013,100,"Improved","urban"
"6913","NOR","s_imp_u",2014,100,"Improved","urban"
"6914","NOR","s_imp_u",2015,100,"Improved","urban"
"6915","NOR","s_shared_r",2012,1.7,"Shared","rural"
"6916","NOR","s_shared_u",2012,2,"Shared","urban"
"6917","NPL","s_imp_r",2000,22.6066282420749,"Improved","rural"
"6918","NPL","s_imp_r",2001,26.3557636887608,"Improved","rural"
"6919","NPL","s_imp_r",2003,34.3,"Improved","rural"
"6920","NPL","s_imp_r",2004,25.3037744612782,"Improved","rural"
"6921","NPL","s_imp_r",2006,29.4,"Improved","rural"
"6922","NPL","s_imp_r",2008,33,"Improved","rural"
"6923","NPL","s_imp_r",2010,47.2,"Improved","rural"
"6924","NPL","s_imp_r",2011,47.7101210316116,"Improved","rural"
"6925","NPL","s_imp_r",2013,57.0194231238114,"Improved","rural"
"6926","NPL","s_imp_r",2014,66.3353862660944,"Improved","rural"
"6927","NPL","s_imp_r",2015,68.9043670859035,"Improved","rural"
"6928","NPL","s_imp_r",2016,74.5950106624216,"Improved","rural"
"6929","NPL","s_imp_r",2017,79.5287978093899,"Improved","rural"
"6930","NPL","s_imp_r",2019,91.98916,"Improved","rural"
"6931","NPL","s_imp_u",2000,66.4861003861004,"Improved","urban"
"6932","NPL","s_imp_u",2001,74.8098455598456,"Improved","urban"
"6933","NPL","s_imp_u",2003,87.7,"Improved","urban"
"6934","NPL","s_imp_u",2004,79.4612500882639,"Improved","urban"
"6935","NPL","s_imp_u",2006,77,"Improved","urban"
"6936","NPL","s_imp_u",2008,78.7,"Improved","urban"
"6937","NPL","s_imp_u",2010,88.2,"Improved","urban"
"6938","NPL","s_imp_u",2011,87.922728138795,"Improved","urban"
"6939","NPL","s_imp_u",2013,90.0933292426846,"Improved","urban"
"6940","NPL","s_imp_u",2014,93.665,"Improved","urban"
"6941","NPL","s_imp_u",2015,86.8827255245378,"Improved","urban"
"6942","NPL","s_imp_u",2016,86.4894777061428,"Improved","urban"
"6943","NPL","s_imp_u",2017,88.875022659627,"Improved","urban"
"6944","NPL","s_imp_u",2019,94.6974,"Improved","urban"
"6945","NPL","s_od_r",2001,59.2,"Open defecation","rural"
"6946","NPL","s_od_r",2003,59.72,"Open defecation","rural"
"6947","NPL","s_od_r",2004,68.74112767003,"Open defecation","rural"
"6948","NPL","s_od_r",2006,58.1,"Open defecation","rural"
"6949","NPL","s_od_r",2008,67.1,"Open defecation","rural"
"6950","NPL","s_od_r",2010,52.8,"Open defecation","rural"
"6951","NPL","s_od_r",2011,42.518500957013,"Open defecation","rural"
"6952","NPL","s_od_r",2013,37.4,"Open defecation","rural"
"6953","NPL","s_od_r",2014,30.635,"Open defecation","rural"
"6954","NPL","s_od_r",2015,27.8,"Open defecation","rural"
"6955","NPL","s_od_r",2016,23.44686,"Open defecation","rural"
"6956","NPL","s_od_r",2017,14.8,"Open defecation","rural"
"6957","NPL","s_od_r",2019,6.6544,"Open defecation","rural"
"6958","NPL","s_od_u",2001,21.9,"Open defecation","urban"
"6959","NPL","s_od_u",2003,10.36,"Open defecation","urban"
"6960","NPL","s_od_u",2004,18.06068265716,"Open defecation","urban"
"6961","NPL","s_od_u",2006,17.3,"Open defecation","urban"
"6962","NPL","s_od_u",2008,20.3,"Open defecation","urban"
"6963","NPL","s_od_u",2010,11.8,"Open defecation","urban"
"6964","NPL","s_od_u",2011,8.91014733110196,"Open defecation","urban"
"6965","NPL","s_od_u",2013,6.7,"Open defecation","urban"
"6966","NPL","s_od_u",2014,5.09,"Open defecation","urban"
"6967","NPL","s_od_u",2015,10.4,"Open defecation","urban"
"6968","NPL","s_od_u",2016,10.79224,"Open defecation","urban"
"6969","NPL","s_od_u",2017,7.4,"Open defecation","urban"
"6970","NPL","s_od_u",2019,4.17328,"Open defecation","urban"
"6971","NPL","s_sep_r",2003,17.1,"Septic","rural"
"6972","NPL","s_sep_r",2004,11.81195761265,"Septic","rural"
"6973","NPL","s_sep_r",2006,18.6,"Septic","rural"
"6974","NPL","s_sep_r",2011,31.9088199752537,"Septic","rural"
"6975","NPL","s_sep_r",2013,41.5,"Septic","rural"
"6976","NPL","s_sep_r",2014,39.76,"Septic","rural"
"6977","NPL","s_sep_r",2015,39.5,"Septic","rural"
"6978","NPL","s_sep_r",2016,44.624925,"Septic","rural"
"6979","NPL","s_sep_r",2017,50.2,"Septic","rural"
"6980","NPL","s_sep_u",2003,39.6,"Septic","urban"
"6981","NPL","s_sep_u",2004,36.6941863214,"Septic","urban"
"6982","NPL","s_sep_u",2006,52.4,"Septic","urban"
"6983","NPL","s_sep_u",2011,51.0553115274496,"Septic","urban"
"6984","NPL","s_sep_u",2013,53,"Septic","urban"
"6985","NPL","s_sep_u",2014,61.06,"Septic","urban"
"6986","NPL","s_sep_u",2015,55.1,"Septic","urban"
"6987","NPL","s_sep_u",2016,52.083975,"Septic","urban"
"6988","NPL","s_sep_u",2017,51.8,"Septic","urban"
"6989","NPL","s_sew_r",2000,0.0941176470588235,"Sewer","rural"
"6990","NPL","s_sew_r",2001,1.48021390374332,"Sewer","rural"
"6991","NPL","s_sew_r",2003,1.6,"Sewer","rural"
"6992","NPL","s_sew_r",2004,0.1345879842722,"Sewer","rural"
"6993","NPL","s_sew_r",2006,1,"Sewer","rural"
"6994","NPL","s_sew_r",2008,0,"Sewer","rural"
"6995","NPL","s_sew_r",2011,3.04069571536087,"Sewer","rural"
"6996","NPL","s_sew_r",2013,1.8,"Sewer","rural"
"6997","NPL","s_sew_r",2014,2.21,"Sewer","rural"
"6998","NPL","s_sew_r",2015,1.7,"Sewer","rural"
"6999","NPL","s_sew_r",2016,0.56563,"Sewer","rural"
"7000","NPL","s_sew_r",2017,1.2,"Sewer","rural"
"7001","NPL","s_sew_u",2000,6.57943444730077,"Sewer","urban"
"7002","NPL","s_sew_u",2001,26.0231362467866,"Sewer","urban"
"7003","NPL","s_sew_u",2003,38.2,"Sewer","urban"
"7004","NPL","s_sew_u",2004,34.36683578525,"Sewer","urban"
"7005","NPL","s_sew_u",2006,20.4,"Sewer","urban"
"7006","NPL","s_sew_u",2008,16.7,"Sewer","urban"
"7007","NPL","s_sew_u",2011,28.740965122789,"Sewer","urban"
"7008","NPL","s_sew_u",2013,24.5,"Sewer","urban"
"7009","NPL","s_sew_u",2014,24.91,"Sewer","urban"
"7010","NPL","s_sew_u",2015,13.4,"Sewer","urban"
"7011","NPL","s_sew_u",2016,13.87397,"Sewer","urban"
"7012","NPL","s_sew_u",2017,14.5,"Sewer","urban"
"7013","NPL","s_shared_r",2001,28.8502221281997,"Shared","rural"
"7014","NPL","s_shared_r",2006,27.3169781931464,"Shared","rural"
"7015","NPL","s_shared_r",2011,30.7311778189768,"Shared","rural"
"7016","NPL","s_shared_r",2014,11.044776119403,"Shared","rural"
"7017","NPL","s_shared_r",2016,16.4269,"Shared","rural"
"7018","NPL","s_shared_r",2019,9.58529,"Shared","rural"
"7019","NPL","s_shared_u",2001,53.3352668213457,"Shared","urban"
"7020","NPL","s_shared_u",2006,44.96139780577,"Shared","urban"
"7021","NPL","s_shared_u",2011,41.2456745833911,"Shared","urban"
"7022","NPL","s_shared_u",2014,32.9775880469584,"Shared","urban"
"7023","NPL","s_shared_u",2016,24.85157,"Shared","urban"
"7024","NPL","s_shared_u",2019,19.32017,"Shared","urban"
"7025","NRU","s_imp_u",2002,96.8523002421308,"Improved","urban"
"7026","NRU","s_imp_u",2007,95.5,"Improved","urban"
"7027","NRU","s_imp_u",2011,96.8434,"Improved","urban"
"7028","NRU","s_od_u",2002,1.69491525423729,"Open defecation","urban"
"7029","NRU","s_od_u",2007,0.6,"Open defecation","urban"
"7030","NRU","s_od_u",2011,3,"Open defecation","urban"
"7031","NRU","s_sep_u",2007,35.2,"Septic","urban"
"7032","NRU","s_sep_u",2011,23.1129,"Septic","urban"
"7033","NRU","s_sew_u",2007,24.1,"Sewer","urban"
"7034","NRU","s_sew_u",2011,22.0948,"Sewer","urban"
"7035","NRU","s_shared_u",2007,31.9,"Shared","urban"
"7036","NZL","s_imp_r",2010,100,"Improved","rural"
"7037","NZL","s_imp_r",2011,100,"Improved","rural"
"7038","NZL","s_imp_r",2012,100,"Improved","rural"
"7039","NZL","s_imp_u",2010,100,"Improved","urban"
"7040","NZL","s_imp_u",2011,100,"Improved","urban"
"7041","NZL","s_imp_u",2012,100,"Improved","urban"
"7042","OMN","s_imp_r",2003,79,"Improved","rural"
"7043","OMN","s_imp_r",2007,89.34,"Improved","rural"
"7044","OMN","s_imp_r",2011,98.627,"Improved","rural"
"7045","OMN","s_imp_r",2014,99.0939421903481,"Improved","rural"
"7046","OMN","s_imp_r",2016,98,"Improved","rural"
"7047","OMN","s_imp_u",2003,93,"Improved","urban"
"7048","OMN","s_imp_u",2007,99.315,"Improved","urban"
"7049","OMN","s_imp_u",2011,99.999,"Improved","urban"
"7050","OMN","s_imp_u",2014,99.8667285791334,"Improved","urban"
"7051","OMN","s_imp_u",2016,99.9,"Improved","urban"
"7052","OMN","s_od_r",2007,10.352,"Open defecation","rural"
"7053","OMN","s_od_r",2011,1.374,"Open defecation","rural"
"7054","OMN","s_od_r",2014,0.83485159411217,"Open defecation","rural"
"7055","OMN","s_od_u",2007,0.464,"Open defecation","urban"
"7056","OMN","s_od_u",2011,0,"Open defecation","urban"
"7057","OMN","s_od_u",2014,0.111170342862171,"Open defecation","urban"
"7058","OMN","s_sep_r",2014,88.7656370769468,"Septic","rural"
"7059","OMN","s_sep_r",2016,95.3,"Septic","rural"
"7060","OMN","s_sep_u",2014,84.2561689034619,"Septic","urban"
"7061","OMN","s_sep_u",2016,63.5,"Septic","urban"
"7062","OMN","s_sew_r",2014,1.50854462592432,"Sewer","rural"
"7063","OMN","s_sew_r",2016,2.7,"Sewer","rural"
"7064","OMN","s_sew_u",2014,12.5949414194735,"Sewer","urban"
"7065","OMN","s_sew_u",2016,36.4,"Sewer","urban"
"7066","OMN","s_shared_r",2014,0.701445382992098,"Shared","rural"
"7067","OMN","s_shared_u",2014,0.676302461163437,"Shared","urban"
"7068","PAK","s_imp_r",2002,22.2071519895019,"Improved","rural"
"7069","PAK","s_imp_r",2005,29.2907196358576,"Improved","rural"
"7070","PAK","s_imp_r",2006,35.5432417949844,"Improved","rural"
"7071","PAK","s_imp_r",2007,34.6655268479639,"Improved","rural"
"7072","PAK","s_imp_r",2008,43.1243563987471,"Improved","rural"
"7073","PAK","s_imp_r",2009,33.7066799796662,"Improved","rural"
"7074","PAK","s_imp_r",2011,43.6,"Improved","rural"
"7075","PAK","s_imp_r",2012,49.7006200570497,"Improved","rural"
"7076","PAK","s_imp_r",2013,54.9589928249981,"Improved","rural"
"7077","PAK","s_imp_r",2014,53.2603306424311,"Improved","rural"
"7078","PAK","s_imp_r",2015,54.955766291801,"Improved","rural"
"7079","PAK","s_imp_r",2016,61.9384399582701,"Improved","rural"
"7080","PAK","s_imp_r",2018,72.87761,"Improved","rural"
"7081","PAK","s_imp_r",2019,69.95075,"Improved","rural"
"7082","PAK","s_imp_u",2002,74.1475244973566,"Improved","urban"
"7083","PAK","s_imp_u",2005,75.4247931824392,"Improved","urban"
"7084","PAK","s_imp_u",2006,78.0285926970271,"Improved","urban"
"7085","PAK","s_imp_u",2007,79.3098794380265,"Improved","urban"
"7086","PAK","s_imp_u",2008,80.0021118336002,"Improved","urban"
"7087","PAK","s_imp_u",2009,74.739874101691,"Improved","urban"
"7088","PAK","s_imp_u",2011,76.6,"Improved","urban"
"7089","PAK","s_imp_u",2012,79.3806974499018,"Improved","urban"
"7090","PAK","s_imp_u",2013,85.9624582081026,"Improved","urban"
"7091","PAK","s_imp_u",2014,80.368957727826,"Improved","urban"
"7092","PAK","s_imp_u",2015,78.1099835419775,"Improved","urban"
"7093","PAK","s_imp_u",2016,79.9839006603231,"Improved","urban"
"7094","PAK","s_imp_u",2018,95.63953,"Improved","urban"
"7095","PAK","s_imp_u",2019,88.675875,"Improved","urban"
"7096","PAK","s_od_r",2002,59,"Open defecation","rural"
"7097","PAK","s_od_r",2005,40.56797,"Open defecation","rural"
"7098","PAK","s_od_r",2006,43.79921,"Open defecation","rural"
"7099","PAK","s_od_r",2007,39.9573977921196,"Open defecation","rural"
"7100","PAK","s_od_r",2008,34.59546,"Open defecation","rural"
"7101","PAK","s_od_r",2009,32.6,"Open defecation","rural"
"7102","PAK","s_od_r",2011,24.1,"Open defecation","rural"
"7103","PAK","s_od_r",2012,27.24894,"Open defecation","rural"
"7104","PAK","s_od_r",2013,26.1690030265708,"Open defecation","rural"
"7105","PAK","s_od_r",2014,25.66623,"Open defecation","rural"
"7106","PAK","s_od_r",2015,20.6,"Open defecation","rural"
"7107","PAK","s_od_r",2016,23.03268562602,"Open defecation","rural"
"7108","PAK","s_od_r",2018,18.60548,"Open defecation","rural"
"7109","PAK","s_od_r",2019,15.53814,"Open defecation","rural"
"7110","PAK","s_od_u",2002,5,"Open defecation","urban"
"7111","PAK","s_od_u",2005,5.27589,"Open defecation","urban"
"7112","PAK","s_od_u",2006,2.81951,"Open defecation","urban"
"7113","PAK","s_od_u",2007,3.837128251804,"Open defecation","urban"
"7114","PAK","s_od_u",2008,2.70394,"Open defecation","urban"
"7115","PAK","s_od_u",2009,2.5,"Open defecation","urban"
"7116","PAK","s_od_u",2011,1.9,"Open defecation","urban"
"7117","PAK","s_od_u",2012,0.83244,"Open defecation","urban"
"7118","PAK","s_od_u",2013,0.937338444513781,"Open defecation","urban"
"7119","PAK","s_od_u",2014,0.94875,"Open defecation","urban"
"7120","PAK","s_od_u",2015,0.8,"Open defecation","urban"
